"","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP"
"1236",25,5,"BNSF","CA0525120",NA,NA,"","",25,5,"BNSF","CA0525120","","",25,5,23,3,10,"PM",1,9,0,0,"0","","FRESNO","995.5",6,85
"1237",25,5,"BNSF","CH0525201",NA,NA,"","",25,5,"BNSF","CH0525201","","079957N",25,5,14,8,54,"AM",7,0,0,0,"0","","NELSON","359.0",55,73
"1238",25,5,"WC","1724281",NA,NA,"","",25,5,"WC","1724281","","692219K",25,5,8,12,52,"PM",7,48,0,0,"0","","PEWAUKEE","99.27",55,56
"1239",25,5,"CPKC","1002344479",NA,NA,"","",25,5,"CPKC","1002344479","","",25,5,30,8,20,"AM",13,20,6,0,"0","","BATON ROUGE","788",22,80
"1240",25,5,"BNSF","CH0525113",NA,NA,"","",25,5,"XAVI","INDUSTRY","","",25,5,28,2,35,"AM",1,0,0,0,"0","","HAGER CITY","389.8",55,50
"1241",25,5,"IORY","IOR197525D",NA,NA,"","",25,5,"IORY","IOR197525D","","",25,5,13,4,45,"PM",1,23,0,0,"0","","SPRINGFIELD","195.77",39,75
"1242",25,5,"RCPE","RCP197125D",NA,NA,"","",25,5,"RCPE","RCP197125D","","",25,5,11,3,15,"PM",1,0,0,0,"0","","BLUNT","114.7",46,91
"1243",25,5,"FOXY","250516005",NA,NA,"","",25,5,"FOXY","250516005","","",25,5,16,8,0,"PM",13,0,0,0,"0","","BELLEVUE","105.2",55,60
"1244",25,5,"NS","160411",25,5,"ATK","186465",25,5,"NS","160411","","",25,5,18,9,49,"AM",9,0,0,0,"0","","MONROE","166.10",51,71
"1245",25,5,"CSX","000225157",NA,NA,"","",25,5,"CSX","000225157","","",25,5,28,2,8,"PM",12,0,0,0,"0","","KENNESAW","0029.0",13,80
"1246",25,5,"CSX","000225201",NA,NA,"","",25,5,"CSX","000225201","","",25,5,30,1,56,"PM",1,0,0,0,"0","","JACKSONVILLE","0639.9",12,94
"1247",25,5,"DCR","250516DCR",NA,NA,"","",25,5,"DCR","250516DCR","","",25,5,16,7,30,"AM",1,0,0,0,"0","","FRANKFORD","39.6",10,70
"1248",25,5,"CSX","000224706",NA,NA,"","",25,5,"CSX","000224706","","",25,5,3,2,22,"AM",1,0,0,0,"0","","BIRMINGHAM","0389.0",1,69
"1249",25,5,"IC","1725598",25,5,"MSE","2501DERAIL",25,5,"IC","1725598","","",25,5,28,7,27,"AM",1,0,0,0,"0","","LUCEDALE","28.15",28,85
"1250",25,5,"UP","0525GC016",NA,NA,"","",25,5,"UP","0525GC016","","",25,5,16,12,0,"PM",12,0,0,0,"0","","LOTTIE","112.5",22,85
"1251",25,5,"NIRC","9419002760",NA,NA,"","",25,5,"NIRC","9419002760","","",25,5,15,6,59,"PM",12,0,0,0,"0","","CHICAGO","14.94",17,82
"1252",25,5,"UP","0525ME018",NA,NA,"","",25,5,"UP","0525ME018","","",25,5,14,6,0,"AM",12,0,0,0,"0","","TUCSON","985.7",4,62
"1253",25,5,"UP","0525GP007",NA,NA,"","",25,5,"UP","0525GP007","","",25,5,13,1,0,"AM",12,0,0,0,"0","","NORTH PLATTE","287.58",31,67
"1254",25,5,"CSX","000224840",NA,NA,"","",25,5,"CSX","000224840","","",25,5,12,8,0,"PM",13,0,0,0,"0","","CARTERSVILLE","0422.0",13,85
"1255",25,5,"CSX","000224787",NA,NA,"","",25,5,"CSX","000224787","","",25,5,9,5,0,"PM",1,0,0,0,"0","","WAYCROSS","0587.0",13,75
"1256",25,5,"GC","GCR203225D",NA,NA,"","",25,5,"GC","GCR203225D","","",25,5,19,6,0,"PM",1,0,0,0,"0","","MACON","1.2",13,90
"1257",25,4,"ATK","185871",NA,NA,"","",NA,NA,"CPKC","","","",25,4,16,2,50,"PM",9,0,0,0,"0","","PORT KENT","0157.0",36,39
"1258",25,4,"UP","0425MA008",NA,NA,"","",25,4,"UP","0425MA008","","",25,4,6,5,28,"AM",9,0,0,0,"0","","PINE BLUFF","263.5",5,49
"1259",25,4,"BNSF","PR0425107",NA,NA,"","",25,4,"BNSF","PR0425107","","",25,4,13,4,30,"AM",1,0,0,0,"0","","DENVER","541.0",8,63
"1260",25,4,"BNSF","PR0425112",NA,NA,"","",25,4,"BNSF","PR0425112","","",25,4,26,12,58,"AM",1,0,0,0,"0","","DENVER","541.0",8,51
"1261",25,4,"CFRC","25119",NA,NA,"","",25,4,"CFRC","25119","","",25,4,29,12,38,"PM",9,0,0,0,"0","","TAFT","799.78",12,83
"1262",25,4,"UP","0425GL021",NA,NA,"","",25,4,"UP","0425GL021","","",25,4,19,4,36,"AM",13,0,0,0,"0","","MARSHALLTOWN","152.5",19,40
"1263",25,4,"EIRR","250401004",NA,NA,"","",25,4,"EIRR","250401004","","",25,4,1,3,7,"PM",1,0,0,0,"0","","ASHTON","50.7",16,35
"1264",25,4,"EIRR","250424002",NA,NA,"","",25,4,"EIRR","250424002","","",25,4,24,1,25,"PM",1,0,0,0,"0","","REXBURG","25.4",16,65
"1265",25,4,"UP","0425HL008",NA,NA,"","",25,4,"UP","0425HL008","","",25,4,4,7,53,"PM",13,0,0,0,"0","","COFFEYVILLE","662.5",20,49
"1266",25,4,"BNSF","KS0425107",NA,NA,"","",25,4,"BNSF","KS0425107","","",25,4,5,1,30,"AM",1,30,0,0,"0","","KANSAS CITY","6.7",20,44
"1267",25,4,"NS","159758",NA,NA,"","",25,4,"CRSH","146992","","",25,4,13,1,0,"AM",1,0,0,0,"0","","NEWARK","001.00",34,37
"1268",25,4,"NS","159770",25,4,"ATK","185845",25,4,"NS","159770","","714610G",25,4,15,9,19,"AM",7,0,0,0,"0","","BRISTOW","036.30",51,64
"1269",25,4,"ATK","186071",NA,NA,"","",25,4,"ATK","186071","","",25,4,5,9,50,"PM",13,0,0,0,"0","","CHICAGO","0000.0",17,43
"1270",25,4,"ATK","185836",NA,NA,"","",25,4,"UP","0425MA024","","",25,4,15,5,5,"AM",9,0,0,0,"0","","EAST ALTON","0257.0",17,46
"1271",25,4,"ATK","185682",NA,NA,"","",25,4,"CSX","000224113","","624365G",25,4,4,5,43,"PM",7,0,0,0,"0","","TAMPA","0876.5",12,91
"1272",25,4,"NS","159769",NA,NA,"","",25,4,"NS","159769","","",25,4,15,2,22,"AM",13,1,0,0,"0","","DECATUR","D374.0",17,45
"1273",25,4,"TRRA","25021",25,4,"UP","0425MA032",25,4,"TRRA","25021","","",25,4,25,3,11,"PM",1,0,0,0,"0","","EAST ST LOUIS","3.37",17,79
"1274",25,4,"PTRA","2025012",25,4,"UP","0425HO051",25,4,"PTRA","2025012","","",25,4,12,5,50,"PM",12,6,0,0,"0","","HOUSTON","1",48,75
"1275",25,4,"UP","0425HO037",NA,NA,"","",25,4,"UP","0425HO037","","",25,4,20,8,49,"AM",12,0,0,0,"0","","HOUSTON","357.5",48,75
"1276",25,4,"CSX","000224480",NA,NA,"","",25,4,"CSX","000224480","","",25,4,24,5,15,"AM",12,0,0,0,"0","","WAYCROSS","0587.0",13,65
"1277",25,4,"CSX","000224480",NA,NA,"","",25,4,"CSX","000224480","","",25,4,24,5,15,"AM",12,0,0,0,"0","","WAYCROSS","0587.0",13,65
"1278",25,4,"BNSF","HL0425101",NA,NA,"","",25,4,"BNSF","HL0425101","","",25,4,2,7,0,"PM",1,0,0,0,"0","","BAY","432.0",5,75
"1279",25,4,"UP","0425HO037",NA,NA,"","",25,4,"UP","0425HO037","","",25,4,20,8,49,"AM",12,1,1,0,"0","","HOUSTON","357.5",48,75
"1280",25,4,"UP","0425HO020",NA,NA,"","",25,4,"UP","0425HO020","","",25,4,12,11,13,"AM",1,1,1,0,"0","","ANGLETON","319.01",48,79
"1281",25,4,"UP","0425RM021",NA,NA,"","",25,4,"UP","0425RM021","","",25,4,17,2,10,"AM",12,15,11,0,"0","","POCATELLO","213.75",16,56
"1282",25,4,"ALS","0425AS004",NA,NA,"","",25,4,"ALS","0425AS004","","",25,4,12,8,0,"AM",1,47,1,0,"0","","EAST ST LOUIS","3.38",17,42
"1283",25,4,"BNSF","CH0425111",NA,NA,"","",25,4,"BNSF","CH0425111","","",25,4,25,3,25,"AM",13,1,0,0,"0","","GALENA","171.5",17,56
"1284",25,4,"BNSF","HL0425101",NA,NA,"","",25,4,"BNSF","HL0425101","","",25,4,2,7,0,"PM",1,0,0,0,"0","","BAY","432.0",5,75
"1285",25,4,"UP","0425MA008",NA,NA,"","",25,4,"UP","0425MA008","","",25,4,6,5,28,"AM",9,0,0,0,"0","","PINE BLUFF","263.5",5,49
"1286",25,4,"ALS","0425AS016",25,4,"UP","0425MA032",25,4,"TRRA","25021","","",25,4,25,3,10,"PM",1,14,0,0,"0","","EAST ST LOUIS","3.37",17,79
"1287",25,4,"NS","159678",NA,NA,"","",25,4,"NS","159678","","",25,4,1,2,50,"AM",1,0,0,0,"0","","KEENSBURG","146.60",17,35
"1288",25,4,"UP","0425MA008",NA,NA,"","",25,4,"UP","0425MA008","","",25,4,6,5,28,"AM",9,0,0,0,"0","","PINE BLUFF","263.5",5,49
"1289",25,4,"CSX","000224402",NA,NA,"","",25,4,"CSX","000224402","","",25,4,20,4,30,"PM",12,0,0,0,"0","","LOUISVILLE","0006.0",21,78
"1290",25,4,"CSX","000224402",NA,NA,"","",25,4,"CSX","000224402","","",25,4,20,4,30,"PM",12,0,0,0,"0","","LOUISVILLE","0006.0",21,78
"1291",25,4,"UP","0425GP032",NA,NA,"","",25,4,"UP","0425GP032","","",25,4,30,10,30,"AM",1,0,0,0,"0","","HASTINGS","256.54",31,54
"1292",25,4,"UP","0425GP023",NA,NA,"","",25,4,"UP","0425GP023","","",25,4,20,1,36,"PM",12,0,0,0,"0","","NORTH PLATTE","288.0",31,54
"1293",25,4,"CSX","000224483",NA,NA,"","",25,4,"CSX","000224483","","",25,4,23,7,40,"PM",1,0,0,0,"0","","BRIDGEPORT","0123.0",1,65
"1294",25,4,"ATK","185642",NA,NA,"","",25,4,"ATK","185642","","",25,4,2,11,20,"AM",9,0,0,0,"0","","CORNWELLS HEIGHTS","0072.5",42,52
"1295",25,4,"CSX","000224554",NA,NA,"","",25,4,"CSX","000224554","","",25,4,28,5,40,"AM",1,0,0,0,"0","","WILLARD","0204.0",39,46
"1296",25,4,"UP","0425GP005",NA,NA,"","",25,4,"UP","0425GP005","","",25,4,5,4,30,"AM",1,0,0,0,"0","","BAYARD","129.5",31,20
"1297",25,4,"SEPA","SEPA040725",NA,NA,"","",25,4,"SEPA","SEPA040725","","",25,4,7,6,7,"AM",13,0,0,0,"175","","PHILADELPHIA","6.5",42,40
"1298",25,4,"UP","0425HQ007",NA,NA,"","",25,4,"UP","0425HQ007","","",25,4,25,7,0,"AM",11,0,0,0,"0","","TOPEKA","90.0",20,59
"1299",25,4,"CSX","000224123",NA,NA,"","",25,4,"CSX","000224123","","",25,4,5,12,45,"AM",1,0,0,0,"0","","BRADDOCK","0009.1",42,56
"1300",25,4,"WATX","250420002",NA,NA,"","",25,4,"DOWX","INDUSTRY","","",25,4,20,2,50,"AM",1,2,0,0,"0","","DEER PARK","0",48,75
"1301",25,4,"NS","159802",NA,NA,"","",25,4,"NS","159802","","",25,4,6,10,0,"PM",12,0,0,0,"0","","MOBILE","147.00",1,68
"1302",25,4,"CSX","000224236",NA,NA,"","",25,4,"CSX","000224236","","",25,4,6,11,0,"AM",9,0,0,0,"0","","STEVENSON","0113.0",1,60
"1303",25,4,"CSX","000224482",NA,NA,"","",25,4,"CSX","000224482","","352121U",25,4,23,5,50,"AM",7,0,0,0,"0","","FALKVILLE","0326.4",1,67
"1304",25,4,"NS","159885",NA,NA,"","",25,4,"NS","159885","","",25,4,29,4,15,"PM",4,72,0,0,"0","","ALTOONA","PT236.",42,87
"1305",25,4,"UP","0425TO030",NA,NA,"","",25,4,"UP","0425TO030","","763630B",25,4,21,9,39,"AM",7,5,0,0,"0","","LANCASTER","248.6",48,59
"1306",25,4,"UP","0425HO044",NA,NA,"","",25,4,"UP","0425HO044","","",25,4,28,6,0,"AM",1,0,0,0,"0","","GOODRICH","66.33",48,71
"1307",25,4,"NS","159885",NA,NA,"","",25,4,"NS","159885","","",25,4,29,4,15,"PM",4,10,0,0,"0","","ALTOONA","PT236.",42,87
"1308",25,4,"UP","0425HO051",25,4,"PTRA","2025012",25,4,"PTRA","2025012","","",25,4,12,5,50,"PM",12,50,0,0,"0","","HOUSTON","1.0",48,75
"1309",25,4,"BNSF","NW0425109",NA,NA,"","",25,4,"BNSF","NW0425109","","",25,4,12,8,47,"PM",1,0,0,0,"0","","PASCO","142.7",53,49
"1310",25,4,"BNSF","CA0425102",NA,NA,"","",25,4,"BNSF","CA0425102","","",25,4,2,5,40,"AM",1,0,0,0,"0","","FRESNO","996.2",6,45
"1311",25,4,"CSX","000224374",NA,NA,"","",25,4,"CSX","000224374","","",25,4,18,4,45,"AM",1,0,0,0,"0","","JAY","0024.8",23,32
"1312",25,4,"BRC","14874",25,4,"CSX","000224521",25,4,"BRC","14874","","",25,4,24,11,45,"PM",1,0,0,0,"0","","CHICAGO","",17,50
"1313",25,4,"BNSF","CA0425106",NA,NA,"","",25,4,"BNSF","CA0425106","","",25,4,5,6,20,"PM",1,0,0,0,"0","","BARSTOW","1.4",6,70
"1314",25,4,"ATK","185622",NA,NA,"","",25,4,"ATK","185622","","",25,4,2,1,10,"AM",1,0,0,0,"0","","POMEROY","42.6",42,32
"1315",25,4,"CSX","000224116",NA,NA,"","",25,4,"CSX","000224116","","",25,4,3,12,30,"AM",1,0,0,0,"0","","FOSTORIA","0039.3",39,40
"1316",25,4,"BNSF","KS0425106",NA,NA,"","",25,4,"BNSF","KS0425106","","",25,4,4,5,20,"PM",1,13,0,0,"0","","AMARILLO","335.2",48,52
"1317",25,4,"BNSF","RD0425124",NA,NA,"","",25,4,"ZWHE","INDUSTRY","","",25,4,27,2,30,"AM",1,0,0,0,"0","","PLAINVIEW","4.5",48,70
"1318",25,4,"SEPA","SEPA042925",NA,NA,"","",25,4,"SEPA","SEPA042925","","",25,4,29,7,33,"PM",11,0,0,0,"12","","PHILADELPHIA","9.3",42,75
"1319",25,4,"CSX","000224162",NA,NA,"","",25,4,"CSX","000224162","","",25,4,6,6,34,"PM",1,5,0,0,"0","","INDIANAPOLIS","0004.5",18,44
"1320",25,4,"BNSF","CA0425110",NA,NA,"","",25,4,"BNSF","CA0425110","","",25,4,12,10,20,"PM",1,0,0,0,"0","","BARSTOW","1.6",6,55
"1321",25,4,"BNSF","CA0425113",NA,NA,"","",25,4,"BNSF","CA0425113","","",25,4,19,10,15,"AM",1,0,0,0,"0","","FONTANA","46.7",6,65
"1322",25,4,"BNSF","KS0425103",NA,NA,"","",25,4,"BNSF","KS0425103","","",25,4,1,8,52,"AM",9,0,0,0,"0","","OLATHE","23.6",20,48
"1323",25,4,"SKOL","250425002",NA,NA,"","",25,4,"XTUC","INDUSTRY","","",25,4,25,9,40,"AM",1,10,4,0,"0","","CATOOSA","80.1",40,65
"1324",25,4,"UP","0425LA005",NA,NA,"","",25,4,"UP","0425LA005","","",25,4,6,6,2,"PM",9,0,0,0,"0","","LA PUENTE","502.09",6,80
"1325",25,4,"UP","0425LA005",NA,NA,"","",25,4,"UP","0425LA005","","",25,4,6,6,2,"PM",9,0,0,0,"0","","LA PUENTE","502.09",6,80
"1326",25,4,"UP","0425LA006",NA,NA,"","",25,4,"UP","0425LA006","","",25,4,6,5,55,"PM",1,0,0,0,"0","","LOS ANGELES","482.7",6,80
"1327",25,4,"UP","0425LA010",NA,NA,"","",25,4,"UP","0425LA010","","",25,4,8,12,45,"AM",1,0,0,0,"0","","MIRA LOMA","0.0",6,63
"1328",25,4,"UP","0425LA026",NA,NA,"","",25,4,"UP","0425LA026","","",25,4,15,9,3,"PM",9,0,0,0,"0","","BLOOMINGTON","535.65",6,61
"1329",25,4,"CSX","000224258",NA,NA,"","",25,4,"CSX","000224258","","",25,4,9,1,36,"AM",1,0,0,0,"0","","SELKIRK","0017.0",36,30
"1330",25,4,"LI","85110",NA,NA,"","",25,4,"LI","85110","","",25,4,11,4,45,"PM",1,0,0,0,"0","","RICHMOND HILL","8.5",36,45
"1331",25,4,"UP","0425GP023",NA,NA,"","",25,4,"UP","0425GP023","","",25,4,20,1,36,"PM",12,0,0,0,"0","","NORTH PLATTE","288.0",31,54
"1332",25,4,"LSRC","D250424",25,4,"HESR","HES174525O",25,4,"LSRC","D250424","","",25,4,24,3,50,"PM",1,0,0,0,"0","","SAGINAW","5.3",26,73
"1333",25,4,"UP","0425MA021",NA,NA,"","",25,4,"UP","0425MA021","","",25,4,14,1,10,"PM",1,0,0,0,"0","","SHREVEPORT","451.98",22,80
"1334",25,4,"CRSH","146996",25,4,"NS","159790",25,4,"CRSH","146996","","",25,4,16,4,45,"PM",9,0,0,0,"0","","NEWARK","1",34,50
"1335",25,4,"CRSH","146992",25,4,"NS","146992",25,4,"CRSH","146992","","",25,4,13,1,0,"AM",1,0,0,0,"0","","NEWARK","1",34,41
"1336",25,4,"NJTR","202504256",NA,NA,"","",25,4,"NJTR","202504256","","",25,4,19,2,25,"AM",1,0,0,0,"0","","Bay Head","38.0",34,55
"1337",25,4,"UP","0425PR013",NA,NA,"","",25,4,"UP","0425PR013","","",25,4,26,9,50,"AM",12,0,0,0,"0","","ROCHELLE","77.0",17,46
"1338",25,4,"UP","0425RM021",NA,NA,"","",25,4,"UP","0425RM021","","",25,4,17,2,10,"AM",12,0,0,0,"0","","POCATELLO","213.75",16,56
"1339",25,4,"NJTR","202504211",NA,NA,"","",25,4,"NJTR","202504211","","586106P",25,4,1,8,19,"PM",7,0,0,0,"0","","MAYS LANDING","46.7",34,48
"1340",25,4,"UP","0425PR013",NA,NA,"","",25,4,"UP","0425PR013","","",25,4,26,9,50,"AM",12,0,0,0,"0","","ROCHELLE","77.0",17,46
"1341",25,4,"NS","159790",NA,NA,"","",25,4,"CRSH","159790","","",25,4,16,4,43,"PM",9,0,0,0,"0","","NEWARK","003.45",34,52
"1342",25,4,"MBTA","2548",NA,NA,"","",25,4,"MBTA","2548","","546731R",25,4,9,1,39,"PM",8,0,0,0,"0","","CANTON","16.7",25,39
"1343",25,4,"GTW","1722536",NA,NA,"","",25,4,"GTW","1722536","","",25,4,1,12,40,"AM",13,0,0,0,"0","","DURAND","67",26,27
"1344",25,4,"UP","0425ES046",25,4,"XMNL","INDUSTRY",25,4,"UP","0425ES046","","",25,4,16,1,50,"PM",9,0,0,0,"0","","NORTH PLATTE","286.82",31,75
"1345",25,4,"CSX","000224059",25,4,"ATK","185620",25,4,"CSX","000224059","","637382K",25,4,1,7,38,"PM",7,0,0,0,"0","","HORTENSE","0567.3",13,72
"1346",25,4,"GTW","1723849",NA,NA,"","",25,4,"GTW","1723849","","",25,4,28,9,35,"AM",1,18,0,0,"0","","LANSING","208.37",26,74
"1347",25,4,"CSX","000224300",NA,NA,"","",25,4,"CSX","000224300","","",25,4,13,9,30,"PM",4,0,0,0,"0","","ROCKY MOUNT","0121.0",37,51
"1348",25,4,"CSX","000224219",NA,NA,"","",25,4,"CSX","000224219","","",25,4,9,6,50,"PM",1,0,0,0,"0","","FLATWOODS","0525.0",21,52
"1349",25,4,"GC","GCR155325D",NA,NA,"","",25,4,"GC","GCR155325D","","",25,4,2,7,30,"PM",1,0,0,0,"0","","DRY BRANCH","9.7",13,70
"1350",25,4,"ATK","185620",NA,NA,"","",25,4,"CSX","000224059","","637382K",25,4,1,7,38,"PM",7,0,0,0,"0","","HORTENSE","0567.3",13,72
"1351",25,4,"CAGY","CAG176825R",NA,NA,"","",25,4,"XSDY","INDUSTRY","","",25,4,28,12,0,"AM",1,0,0,0,"0","","COLUMBUS","4",28,75
"1352",25,4,"TNER","TNE183025D",NA,NA,"","",25,4,"TNER","TNE183025D","","",25,4,30,11,30,"PM",13,0,0,0,"0","","DENISON","658.6",48,61
"1353",25,4,"ATK","185768",NA,NA,"","",25,4,"ATK","185768","","",25,4,2,1,30,"PM",2,0,0,0,"0","","WASHINGTON","0000.0",11,57
"1354",25,4,"UP","0425PN016",NA,NA,"","",25,4,"UP","0425PN016","","",25,4,19,5,40,"AM",1,5,0,0,"0","","SEATTLE","181.0",53,54
"1355",25,4,"BNSF","PR0425113",NA,NA,"","",25,4,"BNSF","PR0425113","","",25,4,27,7,15,"PM",1,0,0,0,"0","","BINGHAM","321.3",31,68
"1356",25,4,"ATK","185768",NA,NA,"","",25,4,"ATK","185768","","",25,4,2,1,30,"PM",2,0,0,0,"0","","WASHINGTON","0000.0",11,57
"1357",25,4,"UP","0425PN014",NA,NA,"","",25,4,"UP","0425PN014","","",25,4,17,9,15,"AM",12,0,0,0,"0","","STANFIELD","186.77",41,34
"1358",25,4,"PATH","PATH0802F",NA,NA,"","",25,4,"PATH","PATH0802F","","",25,4,9,1,1,"AM",9,0,0,0,"0","","HOBOKEN","20",34,50
"1359",25,4,"RLAX","RLAX42125",NA,NA,"","",25,4,"RLAX","RLAX42125","","",25,4,21,5,0,"AM",4,0,0,0,"0","","BAYTOWN","",48,64
"1360",25,4,"UP","0425MA032",25,4,"ALS","0425AS016",25,4,"TRRA","25021","","",25,4,25,3,10,"PM",1,3,0,0,"0","","EAST ST LOUIS","3.37",17,79
"1361",25,4,"NOGC","NOGC0044F",NA,NA,"","",25,4,"NOGC","NOGC0044F","","",25,4,18,1,11,"PM",1,7,0,0,"0","","GRETNA","3.9",22,82
"1362",25,4,"IC","1723462",NA,NA,"","",25,4,"IC","1723462","","",25,4,20,2,45,"PM",12,1,1,0,"0","","CENTRALIA","255.3",17,80
"1363",25,4,"UP","0425PN014",NA,NA,"","",25,4,"UP","0425PN014","","",25,4,17,9,15,"AM",12,0,0,0,"0","","STANFIELD","186.77",41,34
"1364",25,4,"BNSF","KS0425103",NA,NA,"","",25,4,"BNSF","KS0425103","","",25,4,1,8,52,"AM",9,0,0,0,"0","","OLATHE","23.6",20,48
"1365",25,4,"UP","0425GL002",NA,NA,"","",25,4,"UP","0425GL002","","",25,4,2,12,6,"PM",9,3,0,0,"0","","SCRANTON","242.41",19,58
"1366",25,4,"UP","0425TO038",25,4,"ATK","185987",25,4,"UP","0425TO038","","764085P",25,4,24,5,17,"PM",7,0,0,0,"0","","CLINT","806.92",48,84
"1367",25,4,"ATK","185704",NA,NA,"","",25,4,"CSX","000226157","","",25,4,7,1,38,"AM",9,0,0,0,"0","","SILVER GROVE","0629.0",21,25
"1368",25,4,"ATK","185913",NA,NA,"","",25,4,"ATK","185913","","",25,4,20,12,30,"AM",9,0,0,0,"0","","CHICAGO","0000.0",17,50
"1369",25,4,"CSX","000224521",NA,NA,"","",25,4,"BRC","14874","","",25,4,24,11,45,"PM",1,1,1,0,"0","","CHICAGO","0009.0",17,50
"1370",25,4,"KAW","250404001",25,4,"BNSF","254028",25,4,"KAW","250404001","","",25,4,4,2,0,"AM",1,0,0,0,"0","","NORTH KANSAS CITY","0.4",29,40
"1371",25,4,"CSX","000226157",25,4,"ATK","185704",25,4,"CSX","000226157","","",25,4,7,1,38,"AM",9,0,0,0,"0","","FOSTER","0629.0",21,25
"1372",25,4,"ATK","185987",NA,NA,"","",25,4,"UP","0425TO038","","764085P",25,4,24,5,17,"PM",7,0,0,0,"0","","CLINT","0806.9",48,84
"1373",25,4,"UP","0425HO039",NA,NA,"","",25,4,"UP","0425HO039","","",25,4,22,1,18,"AM",12,0,0,0,"0","","HOUSTON","357.57",48,71
"1374",25,4,"BNSF","NW0425107",NA,NA,"","",25,4,"BNSF","NW0425107","","",25,4,12,12,1,"AM",1,0,0,0,"0","","SEATTLE","4.0",53,46
"1375",25,4,"UP","0425RM024",NA,NA,"","",25,4,"UP","0425RM024","","",25,4,23,7,30,"AM",1,0,0,0,"0","","GREEN RIVER","547.47",49,44
"1376",25,4,"CSX","000224300",NA,NA,"","",25,4,"CSX","000224300","","",25,4,13,9,30,"PM",4,0,0,0,"0","","ROCKY MOUNT","0121.0",37,51
"1377",25,4,"UP","0425HO039",NA,NA,"","",25,4,"UP","0425HO039","","",25,4,22,1,18,"AM",12,0,0,0,"0","","HOUSTON","357.57",48,71
"1378",25,4,"UP","0425HL017",NA,NA,"","",25,4,"UP","0425HL017","","",25,4,20,4,25,"PM",12,13,1,0,"0","","KANSAS CITY","281.0",29,53
"1379",25,4,"UP","0425HL017",NA,NA,"","",25,4,"UP","0425HL017","","",25,4,20,4,25,"PM",12,0,0,0,"0","","KANSAS CITY","281.0",29,53
"1380",25,4,"UP","0425TO022",NA,NA,"","",25,4,"PSOZ","INDUSTRY","","",25,4,15,6,25,"PM",1,0,0,0,"0","","OOLOGAH","621.28",40,64
"1381",25,4,"UP","0425TO024",NA,NA,"","",25,4,"UP","0425TO024","","",25,4,15,2,8,"PM",1,15,0,0,"0","","BARSTOW","637.0",48,72
"1382",25,4,"BNSF","NW0425105",NA,NA,"","",25,4,"ZCOQ","INDUSTRY","","",25,4,10,5,20,"PM",1,0,0,0,"0","","KLAMATH FALLS","3.4",41,70
"1383",25,4,"UP","0425MA024",25,4,"ATK","185836",25,4,"UP","0425MA024","","",25,4,15,5,14,"AM",9,0,0,0,"0","","ALTON","256.8",17,48
"1384",25,4,"ATK","186050",NA,NA,"","",25,4,"ATK","186050","","",25,4,23,10,50,"PM",1,0,0,0,"0","","WASHINGTON","0000.0",11,45
"1385",25,4,"IC","1723462",NA,NA,"","",25,4,"IC","1723462","","",25,4,20,2,45,"PM",12,0,0,0,"0","","CENTRALIA","255.3",17,80
"1386",25,4,"TRRA","25020",25,4,"ALS","0425AS004",25,4,"TRRA","25020","","",25,4,12,8,0,"AM",1,0,0,0,"0","","EAST ST LOUIS","3.38",17,42
"1387",25,4,"BNSF","NW0425102",NA,NA,"","",25,4,"BNSF","NW0425102","","",25,4,3,7,10,"PM",1,6,0,0,"0","","PASCO","146.8",53,60
"1388",25,4,"BNSF","MT0425203",25,4,"ATK","185832",25,4,"BNSF","MT0425203","","081583K",25,4,12,6,33,"PM",7,0,0,0,"0","","BAINVILLE","158.8",30,55
"1389",25,4,"UP","0425GP030",NA,NA,"","",25,4,"UP","0425GP030","","",25,4,28,4,47,"PM",12,0,0,0,"0","","NORTH PLATTE","287.4",31,76
"1390",25,4,"LI","85150",NA,NA,"","",25,4,"LI","85150","","338159G",25,4,17,8,20,"PM",7,0,0,0,"0","","EAST FARMINGDALE","32.4",36,39
"1391",25,4,"BNSF","HL0425123",NA,NA,"","",25,4,"BNSF","HL0425123","","",25,4,30,3,6,"AM",1,0,0,0,"0","","MEMPHIS","495.7",47,60
"1392",25,4,"HESR","HES150925O",25,4,"GTW","1722536",25,4,"HESR","HES150925O","","",25,4,1,12,40,"AM",13,0,0,0,"0","","DURAND","67.5",26,27
"1393",25,4,"UP","0425GP030",NA,NA,"","",25,4,"UP","0425GP030","","",25,4,28,4,47,"PM",12,0,0,0,"0","","NORTH PLATTE","287.4",31,76
"1394",25,4,"CSX","000224943",25,4,"ATK","185868",25,4,"CSX","000224943","","",25,4,16,11,10,"AM",9,0,0,0,"0","","DANESE","0371.9",54,48
"1395",25,4,"CSX","000224488",NA,NA,"","",25,4,"CSX","000224488","","",25,4,24,4,37,"PM",12,0,0,0,"0","","NASHVILLE","0190.0",47,80
"1396",25,4,"CSX","000224113",25,4,"ATK","185682",25,4,"CSX","000224113","","624365G",25,4,4,5,43,"PM",7,0,0,0,"0","","TAMPA","0876.5",12,90
